Unnamed: 0,Unnamed: 0_x,Player_Name,Position_x,Age,Matches Played,Starts,90 mins played,Non Penalty xG,Expected Assisted Goals,Non Penalty xG + Assisted Goals,Progressive Carries,Progressive Passes,Progressive Passes Recvd,Goals/90,Assists/90,(Goals+Assists)/90,Non Penalty Goals/90,Non Pen Goals+Assists/90,xG/90,Expected Assisted Goals/90,Expected Goals+Assisted Goals/90,Non Penalty xG/90,Non Penalty xG+xAG/90,Shot On Target %,Shots total/90,Shots on Target/90,Goals/Shot,Non Penalty (Goals-xG),Passes Completed,Pass Completion Percentage,Key Passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Through Balls,Switches,Crosses,Shot Creating Actions/90,Successful Take Ons,Tackles,Tackles Won,Number of Blocks,Shots Blocked,Passes Blocked,Interceptions,Clearances,Errors leading to goal,Touches,Touches in Attacking 3rd,Touches in Penalty Box,Penalty Kicks won,Ball Recoveries,% of Aerial Duels won,Unnamed: 53,Goals,Assists,Goals+Assists,Non-penalty goals,Non penalty goals+assists,Unnamed: 0_y,Player Age,Value,Club_Name,Nationality,Position_y,Unnamed: 66,Player_Name.1
227.0,223.0,Antonio Rüdiger,DF,29.0,33,26.0,26.8,1.8,0.1,1.9,21.0,59.0,10.0,0.04,0.0,0.04,0.04,0.04,0.07,0.0,0.07,0.07,0.07,18.2,0.82,0.15,0.05,-0.8,1486.0,91.9,2.0,75.0,6.0,0.0,3.0,16.0,5.0,0.67,0.0,18.0,16.0,23.0,13.0,10.0,19.0,74.0,0.0,1814.0,79.0,25.0,0.0,158.0,62.7,,1,0.0,1.0,1.0,1.0,539.0,30.0,40.00m,Real Madrid,Germany,Centre-Back,,Antonio Rüdiger
228.0,224.0,Rodrygo,"FW,MF",21.0,34,25.0,26.4,12.9,7.0,19.9,146.0,81.0,268.0,0.34,0.3,0.64,0.3,0.61,0.52,0.26,0.78,0.49,0.75,32.0,3.67,1.17,0.08,-4.9,918.0,87.4,47.0,63.0,28.0,3.0,2.0,6.0,22.0,5.03,6.0,17.0,10.0,23.0,0.0,23.0,8.0,5.0,0.0,1400.0,823.0,204.0,2.0,63.0,37.8,,9,8.0,17.0,8.0,16.0,554.0,22.0,80.00m,Real Madrid,Brazil,Right Winger,,Rodrygo
229.0,225.0,Toni Kroos,MF,32.0,30,25.0,23.9,1.4,4.4,5.9,51.0,319.0,38.0,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24,35.5,1.29,0.46,0.06,0.6,2255.0,90.9,55.0,372.0,26.0,7.0,4.0,41.0,122.0,4.3,0.0,51.0,32.0,23.0,4.0,19.0,24.0,11.0,0.0,2633.0,506.0,18.0,0.0,154.0,63.6,,2,4.0,6.0,2.0,6.0,549.0,33.0,18.00m,Real Madrid,Germany,Central Midfield,,Toni Kroos
230.0,226.0,Aurélien Tchouaméni,MF,22.0,33,24.0,23.5,1.8,2.2,4.0,41.0,142.0,23.0,0.0,0.17,0.17,0.0,0.17,0.08,0.09,0.17,0.08,0.17,15.8,1.61,0.25,0.0,-1.8,1578.0,92.8,22.0,159.0,11.0,0.0,7.0,7.0,12.0,2.67,0.0,64.0,40.0,20.0,6.0,14.0,49.0,50.0,0.0,1990.0,298.0,29.0,0.0,123.0,66.7,,0,4.0,4.0,0.0,4.0,546.0,23.0,90.00m,Real Madrid,France,Defensive Midfield,,Aurélien Tchouaméni
231.0,227.0,Karim Benzema,FW,34.0,24,24.0,22.6,14.9,5.8,20.7,72.0,138.0,157.0,0.84,0.13,0.97,0.53,0.66,0.95,0.26,1.2,0.66,0.91,36.4,4.37,1.59,0.12,-2.9,924.0,86.4,48.0,71.0,51.0,0.0,9.0,7.0,3.0,4.5,1.0,9.0,5.0,11.0,0.0,11.0,2.0,5.0,0.0,1284.0,776.0,175.0,2.0,35.0,51.9,,19,3.0,22.0,12.0,15.0,556.0,35.0,35.00m,Real Madrid,France,Centre-Forward,,Karim Benzema
232.0,228.0,Eduardo Camavinga,"MF,DF",19.0,37,21.0,22.3,0.8,1.5,2.3,69.0,165.0,99.0,0.0,0.04,0.04,0.0,0.04,0.04,0.07,0.1,0.04,0.1,16.7,0.81,0.13,0.0,-0.8,1364.0,90.7,24.0,138.0,17.0,1.0,4.0,6.0,6.0,3.23,0.0,68.0,48.0,24.0,5.0,19.0,17.0,25.0,0.0,1770.0,485.0,39.0,0.0,136.0,66.7,,0,1.0,1.0,0.0,1.0,548.0,20.0,60.00m,Real Madrid,France,Central Midfield,,Eduardo Camavinga
233.0,229.0,David Alaba,DF,30.0,23,21.0,20.4,0.8,1.1,1.9,16.0,67.0,60.0,0.05,0.15,0.2,0.05,0.2,0.04,0.05,0.09,0.04,0.09,21.4,0.69,0.15,0.07,0.2,1042.0,87.6,16.0,68.0,9.0,4.0,4.0,3.0,26.0,1.32,0.0,15.0,11.0,18.0,9.0,9.0,14.0,37.0,1.0,1293.0,240.0,22.0,0.0,94.0,57.9,,1,3.0,4.0,1.0,4.0,538.0,30.0,50.00m,Real Madrid,Austria,Centre-Back,,David Alaba
234.0,230.0,Dani Carvajal,DF,30.0,27,20.0,19.8,0.8,2.0,2.8,22.0,58.0,147.0,0.0,0.1,0.1,0.0,0.1,0.04,0.1,0.14,0.04,0.14,0.0,0.61,0.0,0.0,-0.8,1133.0,85.0,22.0,57.0,21.0,8.0,2.0,10.0,49.0,2.02,0.0,32.0,18.0,24.0,6.0,18.0,15.0,49.0,0.0,1512.0,526.0,39.0,0.0,109.0,52.6,,0,2.0,2.0,0.0,2.0,,,,Real Madrid,,,,Dani Carvajal
235.0,231.0,Luka Modric,MF,36.0,33,19.0,19.4,3.4,4.5,8.0,50.0,182.0,87.0,0.21,0.15,0.36,0.15,0.31,0.22,0.23,0.45,0.18,0.41,17.2,1.5,0.26,0.1,-0.4,1336.0,87.8,42.0,153.0,22.0,3.0,7.0,22.0,62.0,4.39,0.0,19.0,9.0,15.0,5.0,10.0,10.0,7.0,0.0,1681.0,592.0,47.0,0.0,86.0,44.0,,4,3.0,7.0,3.0,6.0,,,,Real Madrid,,,,Luka Modric
236.0,232.0,Dani Ceballos,MF,25.0,30,19.0,17.4,0.9,2.1,3.0,60.0,204.0,60.0,0.0,0.23,0.23,0.0,0.23,0.05,0.12,0.17,0.05,0.17,27.8,1.04,0.29,0.0,-0.9,1362.0,90.6,30.0,198.0,18.0,1.0,6.0,26.0,16.0,4.66,0.0,43.0,29.0,23.0,2.0,21.0,25.0,6.0,1.0,1690.0,465.0,34.0,0.0,132.0,33.3,,0,4.0,4.0,0.0,4.0,550.0,26.0,12.00m,Real Madrid,Spain,Central Midfield,,Dani Ceballos
237.0,233.0,Nacho,DF,32.0,27,18.0,18.2,0.8,0.9,1.7,18.0,75.0,34.0,0.05,0.05,0.11,0.05,0.11,0.04,0.05,0.09,0.04,0.09,44.4,0.49,0.22,0.11,0.2,1085.0,91.6,12.0,79.0,8.0,1.0,0.0,5.0,14.0,1.76,1.0,24.0,16.0,11.0,6.0,5.0,18.0,37.0,0.0,1327.0,205.0,19.0,0.0,88.0,63.2,,1,1.0,2.0,1.0,2.0,,,,Real Madrid,,,,Nacho
238.0,234.0,Ferland Mendy,DF,27.0,18,17.0,15.0,0.3,0.6,0.9,23.0,56.0,73.0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06,0.0,0.07,0.0,0.0,-0.3,794.0,92.1,13.0,54.0,9.0,0.0,0.0,3.0,7.0,1.87,0.0,21.0,12.0,7.0,2.0,5.0,14.0,16.0,0.0,971.0,287.0,8.0,0.0,77.0,46.7,,0,1.0,1.0,0.0,1.0,542.0,27.0,35.00m,Real Madrid,France,Left-Back,,Ferland Mendy
239.0,235.0,Marco Asensio,"FW,MF",26.0,31,15.0,16.0,5.5,4.9,10.4,56.0,70.0,108.0,0.56,0.37,0.94,0.56,0.94,0.39,0.3,0.7,0.35,0.65,41.4,3.62,1.5,0.16,3.5,650.0,81.0,41.0,60.0,26.0,6.0,5.0,7.0,82.0,4.74,2.0,16.0,10.0,8.0,3.0,5.0,5.0,4.0,0.0,951.0,517.0,71.0,1.0,45.0,60.0,,9,6.0,15.0,9.0,15.0,555.0,27.0,25.00m,Real Madrid,Spain,Right Winger,,Marco Asensio
240.0,236.0,Lucas Vázquez,DF,31.0,23,12.0,12.7,1.9,1.6,3.5,31.0,50.0,145.0,0.31,0.08,0.39,0.31,0.39,0.15,0.13,0.28,0.15,0.28,50.0,1.1,0.55,0.29,2.1,808.0,86.3,21.0,28.0,30.0,6.0,2.0,5.0,41.0,3.22,0.0,34.0,23.0,10.0,0.0,10.0,7.0,13.0,0.0,1059.0,377.0,46.0,1.0,63.0,16.7,,4,1.0,5.0,4.0,5.0,544.0,31.0,9.00m,Real Madrid,Spain,Right-Back,,Lucas Vázquez
241.0,237.0,Andriy Lunin,GK,23.0,7,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,205.0,90.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,0.0,0.0,0.0,14.0,,,0,0.0,0.0,0.0,0.0,535.0,24.0,5.00m,Real Madrid,Ukraine,Goalkeeper,,Andriy Lunin
242.0,238.0,Eden Hazard,FW,31.0,6,2.0,2.2,0.2,0.5,0.7,6.0,8.0,25.0,0.0,0.46,0.46,0.0,0.46,0.45,0.23,0.67,0.08,0.31,0.0,0.92,0.0,0.0,-0.2,96.0,88.9,7.0,6.0,3.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,128.0,82.0,13.0,0.0,5.0,100.0,,0,1.0,1.0,0.0,1.0,553.0,32.0,5.00m,Real Madrid,Belgium,Left Winger,,Eden Hazard
243.0,239.0,Mariano,FW,28.0,9,1.0,1.7,0.6,0.4,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.32,0.25,0.57,0.32,0.57,0.0,2.87,0.0,0.0,-0.6,32.0,78.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,52.0,29.0,8.0,0.0,4.0,62.5,,0,0.0,0.0,0.0,0.0,,,,Real Madrid,,,,Mariano
244.0,240.0,Álvaro Muñoz,FW,18.0,6,0.0,0.9,0.2,0.3,0.5,0.0,1.0,3.0,1.14,1.14,2.28,1.14,2.28,0.28,0.33,0.6,0.28,0.6,50.0,2.28,1.14,0.5,0.8,9.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.13,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,12.0,4.0,0.0,4.0,33.3,,1,1.0,2.0,1.0,2.0,,,,Real Madrid,,,,Álvaro Muñoz
245.0,241.0,Álvaro Odriozola,DF,26.0,3,0.0,0.4,0.2,0.3,0.5,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.56,0.66,1.22,0.56,1.22,0.0,2.31,0.0,0.0,-0.2,27.0,96.4,2.0,1.0,1.0,1.0,0.0,0.0,3.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,2.0,0.0,1.0,0.0,,0,0.0,0.0,0.0,0.0,545.0,27.0,5.00m,Real Madrid,Spain,Right-Back,,Álvaro Odriozola
246.0,242.0,Jesús Vallejo,DF,25.0,1,0.0,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.29,1.29,1.29,100.0,4.09,4.09,0.0,-0.3,12.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,541.0,26.0,2.00m,Real Madrid,Spain,Centre-Back,,Jesús Vallejo
247.0,243.0,Sergio Arribas,"MF,FW",20.0,2,0.0,0.2,0.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.14,0.88,0.74,0.88,0.0,4.74,0.0,0.0,-0.2,9.0,81.8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14.21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0,1.0,0.0,2.0,,,0,0.0,0.0,0.0,0.0,,,,Real Madrid,,,,Sergio Arribas
248.0,244.0,Casemiro,MF,30.0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,87.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,123.0,31.0,50.00m,Manchester United,Brazil,Defensive Midfield,,Casemiro
249.0,245.0,Nahuel Molina,DF,24.0,33,33.0,31.9,2.6,3.9,6.5,73.0,112.0,249.0,0.13,0.06,0.19,0.13,0.19,0.08,0.12,0.2,0.08,0.2,28.6,0.66,0.19,0.19,1.4,1452.0,75.2,38.0,74.0,49.0,17.0,7.0,6.0,120.0,2.89,0.0,69.0,43.0,38.0,7.0,31.0,18.0,63.0,1.0,2229.0,709.0,47.0,0.0,158.0,40.7,,4,2.0,6.0,4.0,6.0,588.0,25.0,24.00m,Atlético de Madrid,Argentina,Right-Back,,Nahuel Molina
250.0,246.0,Antoine Griezmann,"FW,MF",31.0,38,31.0,31.8,12.3,13.9,26.2,99.0,171.0,202.0,0.47,0.5,0.98,0.47,0.98,0.39,0.44,0.83,0.39,0.83,39.6,3.49,1.39,0.14,2.7,1236.0,77.4,84.0,117.0,58.0,13.0,16.0,20.0,131.0,5.1,1.0,49.0,34.0,34.0,3.0,31.0,24.0,31.0,0.0,1971.0,818.0,153.0,0.0,150.0,45.2,,15,16.0,31.0,15.0,31.0,600.0,32.0,25.00m,Atlético de Madrid,France,Second Striker,,Antoine Griezmann
251.0,247.0,Koke,MF,30.0,33,30.0,28.3,0.8,1.7,2.5,15.0,175.0,37.0,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09,6.3,0.57,0.04,0.0,-0.8,1784.0,87.5,28.0,179.0,19.0,3.0,8.0,17.0,24.0,2.48,0.0,55.0,38.0,35.0,13.0,22.0,20.0,19.0,0.0,2244.0,376.0,21.0,0.0,170.0,44.0,,0,3.0,3.0,0.0,3.0,594.0,31.0,16.00m,Atlético de Madrid,Spain,Central Midfield,,Koke
252.0,248.0,Jan Oblak,GK,29.0,28,28.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,538.0,65.9,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,861.0,0.0,0.0,0.0,24.0,100.0,,0,0.0,0.0,0.0,0.0,581.0,30.0,40.00m,Atlético de Madrid,Slovenia,Goalkeeper,,Jan Oblak
253.0,249.0,José María Giménez,DF,27.0,28,26.0,26.9,2.0,0.6,2.7,9.0,63.0,3.0,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.1,0.07,0.1,36.4,0.82,0.3,0.09,0.0,1183.0,88.7,7.0,70.0,0.0,0.0,0.0,19.0,0.0,0.82,0.0,43.0,25.0,37.0,17.0,20.0,24.0,138.0,1.0,1623.0,50.0,30.0,0.0,141.0,67.1,,2,1.0,3.0,2.0,3.0,583.0,28.0,35.00m,Atlético de Madrid,Uruguay,Centre-Back,,José María Giménez
254.0,250.0,Yannick Carrasco,"DF,MF",28.0,35,26.0,25.7,7.2,4.1,11.3,146.0,84.0,264.0,0.27,0.12,0.39,0.23,0.35,0.31,0.16,0.47,0.28,0.44,31.8,2.56,0.82,0.09,-1.2,863.0,79.1,47.0,35.0,36.0,7.0,4.0,7.0,107.0,3.77,1.0,35.0,14.0,23.0,1.0,22.0,12.0,19.0,0.0,1404.0,745.0,160.0,0.0,134.0,35.7,,7,3.0,10.0,6.0,9.0,598.0,29.0,25.00m,Atlético de Madrid,Belgium,Left Winger,,Yannick Carrasco
255.0,251.0,Axel Witsel,"DF,MF",33.0,33,25.0,25.1,0.6,0.6,1.2,6.0,82.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,0.0,0.36,0.0,0.0,-0.6,1229.0,92.5,4.0,84.0,1.0,0.0,0.0,3.0,2.0,0.92,0.0,36.0,22.0,20.0,11.0,9.0,23.0,76.0,0.0,1521.0,82.0,18.0,0.0,119.0,53.2,,0,0.0,0.0,0.0,0.0,591.0,34.0,5.00m,Atlético de Madrid,Belgium,Defensive Midfield,,Axel Witsel
256.0,252.0,Mario Hermoso,DF,27.0,26,24.0,23.4,2.1,1.4,3.5,23.0,115.0,17.0,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15,33.3,0.64,0.21,0.2,0.9,1309.0,86.5,14.0,89.0,11.0,2.0,5.0,38.0,16.0,1.41,0.0,22.0,15.0,19.0,9.0,10.0,19.0,85.0,1.0,1717.0,171.0,21.0,0.0,137.0,56.5,,3,2.0,5.0,3.0,5.0,584.0,27.0,18.00m,Atlético de Madrid,Spain,Centre-Back,,Mario Hermoso
257.0,253.0,Rodrigo De Paul,MF,28.0,30,24.0,21.4,1.6,5.6,7.2,55.0,182.0,68.0,0.09,0.33,0.42,0.09,0.42,0.07,0.26,0.34,0.07,0.34,23.8,0.98,0.23,0.1,0.4,1160.0,81.6,48.0,145.0,47.0,7.0,17.0,32.0,47.0,4.12,0.0,35.0,21.0,20.0,3.0,17.0,8.0,7.0,0.0,1598.0,425.0,18.0,0.0,127.0,42.9,,2,7.0,9.0,2.0,9.0,,,,Atlético de Madrid,,,,Rodrigo De Paul
258.0,254.0,Álvaro Morata,FW,29.0,36,23.0,21.1,11.8,2.0,13.8,33.0,17.0,102.0,0.62,0.09,0.71,0.62,0.71,0.56,0.09,0.65,0.56,0.65,45.1,3.36,1.52,0.18,1.2,270.0,64.0,17.0,6.0,5.0,1.0,3.0,6.0,4.0,2.27,3.0,16.0,11.0,11.0,3.0,8.0,0.0,23.0,0.0,655.0,299.0,105.0,0.0,57.0,58.2,,13,2.0,15.0,13.0,15.0,601.0,30.0,25.00m,Atlético de Madrid,Spain,Centre-Forward,,Álvaro Morata
259.0,255.0,Stefan Savic,DF,31.0,22,22.0,21.6,0.2,0.0,0.2,20.0,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,50.0,0.09,0.05,0.0,-0.2,1001.0,87.7,1.0,61.0,1.0,0.0,0.0,4.0,0.0,0.51,0.0,39.0,26.0,17.0,8.0,9.0,33.0,67.0,2.0,1317.0,35.0,6.0,0.0,104.0,65.1,,0,0.0,0.0,0.0,0.0,,,,Atlético de Madrid,,,,Stefan Savic
260.0,256.0,Reinildo Mandava,DF,28.0,22,22.0,20.6,0.4,0.5,0.9,28.0,70.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,0.0,0.29,0.0,0.0,-0.4,918.0,86.0,9.0,51.0,7.0,3.0,0.0,4.0,16.0,1.12,0.0,66.0,43.0,27.0,12.0,15.0,30.0,59.0,0.0,1297.0,143.0,15.0,0.0,129.0,59.2,,0,0.0,0.0,0.0,0.0,586.0,29.0,25.00m,Atlético de Madrid,Mozambique,Left-Back,,Reinildo Mandava
261.0,257.0,Marcos Llorente,"MF,DF",27.0,22,21.0,18.9,2.1,3.8,6.0,64.0,88.0,139.0,0.05,0.11,0.16,0.05,0.16,0.11,0.2,0.32,0.11,0.32,37.5,1.27,0.48,0.04,-1.1,660.0,80.9,29.0,30.0,30.0,3.0,1.0,4.0,44.0,3.17,0.0,32.0,15.0,26.0,2.0,24.0,17.0,19.0,0.0,997.0,415.0,64.0,0.0,108.0,34.5,,1,2.0,3.0,1.0,3.0,593.0,28.0,35.00m,Atlético de Madrid,Spain,Central Midfield,,Marcos Llorente
262.0,258.0,Thomas Lemar,MF,26.0,27,17.0,13.9,0.9,1.9,2.9,36.0,80.0,79.0,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21,46.2,0.93,0.43,0.08,0.1,690.0,84.8,26.0,68.0,22.0,6.0,6.0,7.0,44.0,3.23,1.0,30.0,18.0,12.0,3.0,9.0,7.0,12.0,0.0,936.0,316.0,23.0,0.0,75.0,41.7,,1,3.0,4.0,1.0,4.0,597.0,27.0,25.00m,Atlético de Madrid,France,Attacking Midfield,,Thomas Lemar
263.0,259.0,Ángel Correa,"FW,MF",27.0,35,13.0,16.2,7.2,3.5,10.7,44.0,58.0,142.0,0.56,0.06,0.62,0.56,0.62,0.44,0.22,0.66,0.44,0.66,41.9,2.66,1.11,0.21,1.8,406.0,78.1,23.0,27.0,19.0,3.0,2.0,5.0,22.0,3.78,2.0,12.0,6.0,17.0,0.0,17.0,10.0,6.0,1.0,738.0,379.0,119.0,0.0,63.0,23.8,,9,1.0,10.0,9.0,10.0,599.0,28.0,35.00m,Atlético de Madrid,Argentina,Right Winger,,Ángel Correa
264.0,260.0,Saúl Ñíguez,"MF,DF",27.0,31,11.0,12.2,2.4,0.7,3.1,12.0,34.0,47.0,0.25,0.08,0.33,0.25,0.33,0.2,0.05,0.25,0.2,0.25,42.9,1.72,0.74,0.14,0.6,408.0,78.5,5.0,19.0,6.0,1.0,2.0,1.0,15.0,1.8,0.0,42.0,27.0,27.0,5.0,22.0,15.0,29.0,0.0,695.0,181.0,31.0,0.0,51.0,60.3,,3,1.0,4.0,3.0,4.0,595.0,28.0,10.00m,Atlético de Madrid,Spain,Central Midfield,,Saúl Ñíguez
265.0,261.0,Geoffrey Kondogbia,MF,29.0,20,10.0,11.2,0.7,0.9,1.6,6.0,42.0,5.0,0.0,0.18,0.18,0.0,0.18,0.07,0.08,0.14,0.07,0.14,0.0,0.98,0.0,0.0,-0.7,567.0,89.4,5.0,45.0,3.0,0.0,0.0,11.0,0.0,1.07,0.0,40.0,23.0,9.0,1.0,8.0,26.0,12.0,1.0,751.0,66.0,8.0,0.0,101.0,54.5,,0,2.0,2.0,0.0,2.0,590.0,30.0,18.00m,Atlético de Madrid,Central African Republic,Defensive Midfield,,Geoffrey Kondogbia
266.0,262.0,Ivo Grbic,GK,26.0,12,10.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,219.0,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,361.0,0.0,0.0,0.0,9.0,80.0,,0,0.0,0.0,0.0,0.0,,,,Atlético de Madrid,,,,Ivo Grbic
267.0,263.0,João Félix,"FW,MF",22.0,14,7.0,7.2,2.8,1.5,4.3,17.0,27.0,42.0,0.55,0.42,0.97,0.55,0.97,0.39,0.2,0.59,0.39,0.59,46.2,3.6,1.66,0.15,1.2,171.0,75.0,10.0,14.0,10.0,1.0,7.0,2.0,8.0,4.02,0.0,10.0,7.0,1.0,0.0,1.0,3.0,2.0,0.0,322.0,142.0,21.0,0.0,18.0,46.7,,4,3.0,7.0,4.0,7.0,52.0,23.0,50.00m,Chelsea FC,Portugal,Second Striker,,João Félix
268.0,264.0,Pablo Barrios,MF,19.0,21,6.0,8.0,0.5,0.7,1.2,16.0,51.0,27.0,0.0,0.12,0.12,0.0,0.12,0.07,0.08,0.15,0.07,0.15,25.0,1.49,0.37,0.0,-0.5,368.0,81.8,4.0,46.0,3.0,0.0,1.0,5.0,6.0,2.48,0.0,19.0,10.0,12.0,2.0,10.0,9.0,6.0,1.0,554.0,140.0,12.0,0.0,49.0,40.0,,0,1.0,1.0,0.0,1.0,596.0,19.0,5.00m,Atlético de Madrid,Spain,Central Midfield,,Pablo Barrios
269.0,265.0,Memphis,FW,28.0,8,3.0,3.0,3.0,0.5,3.5,4.0,8.0,22.0,1.33,0.0,1.33,1.33,1.33,1.0,0.16,1.16,1.0,1.16,45.5,3.67,1.67,0.36,1.0,68.0,75.6,5.0,4.0,3.0,0.0,2.0,0.0,5.0,4.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,86.0,27.0,0.0,3.0,16.7,,4,0.0,4.0,4.0,4.0,,,,Atlético de Madrid,,,,Memphis
270.0,266.0,Matheus Cunha,"FW,MF",23.0,11,2.0,4.2,1.4,0.8,2.2,6.0,7.0,19.0,0.0,0.48,0.48,0.0,0.48,0.34,0.2,0.53,0.34,0.53,66.7,2.86,1.91,0.0,-1.4,64.0,75.3,6.0,6.0,2.0,0.0,1.0,1.0,3.0,2.38,0.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,0.0,131.0,58.0,22.0,0.0,16.0,17.6,,0,2.0,2.0,0.0,2.0,290.0,23.0,30.00m,Wolverhampton Wanderers,Brazil,Centre-Forward,,Matheus Cunha
271.0,267.0,Sergio Reguilón,DF,25.0,11,2.0,3.4,0.2,0.4,0.6,16.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18,33.3,0.87,0.29,0.0,-0.2,117.0,79.6,7.0,10.0,3.0,1.0,1.0,0.0,9.0,3.75,0.0,7.0,5.0,3.0,0.0,3.0,2.0,4.0,0.0,178.0,66.0,10.0,0.0,15.0,61.5,,0,0.0,0.0,0.0,0.0,587.0,26.0,15.00m,Atlético de Madrid,Spain,Left-Back,,Sergio Reguilón
272.0,268.0,Felipe,DF,33.0,3,2.0,2.2,0.0,0.0,0.1,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0.0,0.46,0.0,0.0,0.0,121.0,91.7,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,3.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,149.0,5.0,2.0,0.0,16.0,50.0,,0,0.0,0.0,0.0,0.0,382.0,33.0,3.00m,Nottingham Forest,Brazil,Centre-Back,,Felipe
273.0,269.0,Carlos Martín,"FW,MF",20.0,4,0.0,0.3,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,100.0,3.21,3.21,0.0,-0.1,6.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,5.0,1.0,0.0,3.0,,,0,0.0,0.0,0.0,0.0,,,,Atlético de Madrid,,,,Carlos Martín
274.0,270.0,Matt Doherty,DF,30.0,2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,589.0,31.0,9.00m,Atlético de Madrid,Ireland,Right-Back,,Matt Doherty
